case,op,tokens,routed_m,ms,mfu_percent,status,error,config_label,config_tile_m,config_tile_n,config_tile_k,config_num_warps,config_pingpong,config_is_dynamic_persistent,config_cluster_m,config_cluster_n,config_cluster_k,config_swap_ab,config_max_swizzle_size,config_device_capacity,config_use_tma_gather
online_max,out,28940,36560,0.5589888254801433,62.40928283830335,ok,,m256_n192_cm2_cn1_pp0_dyn0_sw4,256,192,,,False,False,2,1,1,False,4,9,False
online_max,out,28940,36560,0.5443093617757161,64.09239701303565,ok,,m256_n208_cm1_cn1_pp0_dyn0_sw8,256,208,,,False,False,1,1,1,False,8,9,False
online_max,out,28940,36560,0.6108885447184245,57.10713028498713,ok,,m256_n208_cm1_cn2_pp0_dyn0_sw4,256,208,,,False,False,1,2,1,False,4,9,False
online_max,out,28940,36560,0.6023551940917968,57.9161465776698,ok,,m256_n208_cm2_cn1_pp0_dyn0_sw4,256,208,,,False,False,2,1,1,False,4,9,False
online_max,out,28940,36560,0.5339904149373372,65.33093242307557,ok,,m128_n224_cm1_cn1_pp0_dyn0_sw8,128,224,,,False,False,1,1,1,False,8,9,False
online_max,out,28940,36560,0.5561194737752279,62.73128951233509,ok,,m128_n224_cm1_cn2_pp0_dyn0_sw4,128,224,,,False,False,1,2,1,False,4,9,False
online_max,out,28940,36560,0.5490282694498698,63.54152172855756,ok,,m128_n224_cm2_cn1_pp0_dyn0_sw4,128,224,,,False,False,2,1,1,False,4,9,False
online_max,out,28940,36560,0.5286890665690104,65.98602830816729,ok,,m128_n256_cm1_cn1_pp0_dyn0_sw8,128,256,,,False,False,1,1,1,False,8,9,False
online_max,out,28940,36560,0.5288127899169922,65.97058992903203,ok,,m128_n256_cm1_cn2_pp0_dyn0_sw4,128,256,,,False,False,1,2,1,False,4,9,False
online_max,out,28940,36560,0.5560874938964844,62.734897108359164,ok,,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False
online_max,out,28940,36560,0.5673898696899414,61.48522132040403,ok,,m128_n128_cm1_cn1_pp1_dyn0_sw8,128,128,,,True,False,1,1,1,False,8,9,False
online_max,out,28940,36560,0.5237567901611329,66.60742613400508,ok,,m128_n128_cm1_cn2_pp1_dyn1_sw8,128,128,,,True,True,1,2,1,False,8,9,False
online_max,out,28940,36560,0.5061269442240397,68.9275528816714,ok,,m128_n128_cm1_cn2_pp1_dyn0_sw4,128,128,,,True,False,1,2,1,False,4,9,False
online_max,out,28940,36560,0.5487808227539063,63.57017276546757,ok,,m128_n128_cm2_cn1_pp1_dyn1_sw8,128,128,,,True,True,2,1,1,False,8,9,False
online_max,out,28940,36560,0.5402367909749349,64.57555704394787,ok,,m128_n128_cm2_cn1_pp1_dyn0_sw4,128,128,,,True,False,2,1,1,False,4,9,False
online_max,out,28940,36560,0.6788330713907877,51.39126713636227,ok,,m128_n160_cm1_cn1_pp1_dyn0_sw8,128,160,,,True,False,1,1,1,False,8,9,False
online_max,out,28940,36560,0.5431082407633464,64.23414173168935,ok,,m128_n160_cm1_cn2_pp1_dyn1_sw8,128,160,,,True,True,1,2,1,False,8,9,False
online_max,out,28940,36560,0.5397589365641277,64.63272648140122,ok,,m128_n160_cm1_cn2_pp1_dyn0_sw4,128,160,,,True,False,1,2,1,False,4,9,False
online_max,out,28940,36560,0.5446890513102214,64.04771975666587,ok,,m128_n160_cm2_cn1_pp1_dyn1_sw8,128,160,,,True,True,2,1,1,False,8,9,False
online_max,out,28940,36560,0.5562901178995768,62.71204644900594,ok,,m128_n160_cm2_cn1_pp1_dyn0_sw4,128,160,,,True,False,2,1,1,False,4,9,False
online_max,out,28940,36560,0.504373327891032,69.16720172082191,ok,,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False
online_max,out,28940,36560,0.5294314702351888,65.89349835464795,ok,,m128_n192_cm1_cn2_pp1_dyn1_sw8,128,192,,,True,True,1,2,1,False,8,9,False
online_max,out,28940,36560,0.5042325337727864,69.18651490377924,ok,,m128_n192_cm1_cn2_pp1_dyn0_sw4,128,192,,,True,False,1,2,1,False,4,9,False
online_max,out,28940,36560,0.5269482612609864,66.20401712562614,ok,,m128_n192_cm2_cn1_pp1_dyn1_sw8,128,192,,,True,True,2,1,1,False,8,9,False
online_max,out,28940,36560,0.5223103841145833,66.7918784957337,ok,,m128_n192_cm2_cn1_pp1_dyn0_sw4,128,192,,,True,False,2,1,1,False,4,9,False
online_max,out,28940,36560,0.8270357131958008,42.18208616171569,ok,,m128_n208_cm1_cn1_pp1_dyn0_sw8,128,208,,,True,False,1,1,1,False,8,9,False
online_max,out,28940,36560,0.9376064300537109,37.20760715222782,ok,,m128_n208_cm1_cn2_pp1_dyn0_sw4,128,208,,,True,False,1,2,1,False,4,9,False
online_max,out,28940,36560,0.6145322799682618,56.76852599938768,ok,,m128_n208_cm2_cn1_pp1_dyn0_sw4,128,208,,,True,False,2,1,1,False,4,9,False
online_max,out,28940,36560,0.49209388097127277,70.89316299561509,ok,,m192_n128_cm1_cn1_pp1_dyn0_sw8,192,128,,,True,False,1,1,1,False,8,9,False
online_max,out,28940,36560,0.5039573351542155,69.22429594593717,ok,,m192_n128_cm1_cn2_pp1_dyn0_sw4,192,128,,,True,False,1,2,1,False,4,9,False
online_max,out,28940,36560,0.5471424102783203,63.76053301204598,ok,,m192_n128_cm2_cn1_pp1_dyn0_sw4,192,128,,,True,False,2,1,1,False,4,9,False
